fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Type,tS1,tS2,tS3,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,overplotting
7.4,0.34,0.3,14.9,0.037,70,169,0.99698,3.25,0.37,10.4,6,White,-5.497269863,4.797384035,-7.222937826,-2.604147086,-0.481351523,1.139120136,1.114884909,-0.593686896,0.516536222,0.369415862,0.940438403,0.214626623,0.8321683,0.074550705,0
7.2,0.2,0.3,2,0.039,43,188,0.9911,3.3,0.41,12,6,White,11.92710714,0.995824995,15.42326745,-0.785703303,2.110041289,0.655724289,0.326576749,1.093050065,0.032401933,0.031871756,0.456483347,0.362745671,-0.438439365,-0.539504824,0
6.9,0.15,0.28,4.4,0.029,14,107,0.99347,3.24,0.46,10.4,8,White,-14.55011497,-10.6203926,15.10828486,-0.081815803,1.826241738,-0.43835763,0.609082308,-1.453805377,-0.357117037,-1.58849895,-0.426502186,-0.598687522,-0.61782176,-0.050379396,0
6.4,0.17,0.34,1.5,0.091,42,135,0.9938,3.25,0.49,9.6,7,White,9.173925845,-9.411394412,-16.67711636,-0.450973029,0.455870158,-0.669800353,0.649156221,0.743367909,0.314764991,-1.924611639,0.24147238,-0.433598042,-0.066134308,-0.087665364,0
9.2,0.19,0.42,2,0.047,16,104,0.99517,3.09,0.66,10,4,White,-17.99427486,-9.440774978,13.73191412,0.144355285,-0.697465185,-0.741133464,-1.590818391,1.063493054,-1.233706025,0.614703187,-1.28707767,0.415486423,0.073738391,-0.285141617,0
7.5,0.705,0.1,13,0.044,44,214,0.99741,3.1,0.5,9.1,5,White,1.89869802,-5.489082886,28.14841789,-1.271862067,-2.279000987,2.193573373,0.098186504,-0.467590131,1.615154709,1.216913533,-0.280455711,-0.5795744,-0.810411206,0.245296688,1
7,0.16,0.26,6.85,0.047,30,220,0.99622,3.38,0.58,10.1,6,White,7.778377216,-1.312781321,30.66416361,-1.122568,-0.150128895,0.457809553,1.302449608,0.380335979,-0.776527744,-0.40253183,-0.452354446,0.380210376,-1.270843865,-0.611173059,0
6.2,0.44,0.18,7.7,0.096,28,210,0.99771,3.56,0.72,9.2,5,White,10.8145536,-2.455590506,28.39461089,0.392829868,-2.406634944,1.097527351,1.884797136,1.102723562,-0.48509892,-0.016325379,-0.038105684,0.571968189,-1.518270509,-0.035349735,0
6.4,0.27,0.17,8.4,0.044,60,198,0.99578,3.21,0.47,9.4,5,White,-4.39988219,0.280200179,8.472588345,-1.986356409,-0.85106397,1.591680907,0.412157648,0.868124898,0.348268371,-0.072831561,-0.507515416,0.178555428,0.197769782,-0.204601084,0
6.8,0.46,0.26,6.3,0.147,49,159,0.99434,3.14,0.47,10,5,White,12.6443691,9.704649213,-11.57039099,-0.237533118,-1.592765956,0.224891829,-0.378878244,1.484071239,1.87953125,-0.563707436,1.03214184,0.812227516,-0.148696896,0.152928521,2
6.6,0.26,0.27,1.5,0.04,19,114,0.99295,3.36,0.62,10.5,6,White,-7.537418298,-12.86387845,11.23297758,0.85018345,0.792345481,0.13544988,0.475865649,0.411156073,-0.815150817,-0.289802846,-0.667164681,-0.092848124,-0.45539332,0.060619772,0
8.1,0.33,0.36,7.4,0.037,36,156,0.99592,3.19,0.54,10.6,6,White,24.06781576,3.820559965,-11.50726111,-0.906160652,-0.016085819,-0.068739674,0.347754579,-0.245642314,-0.042681291,0.467723653,-0.041411092,-0.221822109,-0.222022314,-0.27529908,0
6,0.26,0.15,1.2,0.053,35,124,0.99347,3.08,0.46,8.8,5,White,8.038162973,-24.80366838,-11.33053877,-0.338561886,-0.348555957,1.066733115,-1.199220598,0.950102664,0.28208371,-1.002113078,-1.233087767,-0.367585672,0.207939527,0.000406565,0
8.8,0.24,0.23,10.3,0.032,12,97,0.99571,3.13,0.4,10.7,6,White,-19.26364762,-2.116444521,3.873152609,-0.404716697,0.292032977,0.445877248,-0.728405773,-1.718223384,-0.29940956,-0.295431462,-0.375714976,0.63626792,-0.18656016,-0.176233896,0
6.8,0.32,0.3,1,0.049,22,113,0.99289,3.24,0.61,10.2,5,White,-5.574542183,-13.28689218,7.956111819,0.726409487,0.113033302,0.170977869,-0.541904037,0.992529291,-0.538427884,0.181558875,-0.73147774,-0.052286322,-0.218813962,0.134677756,0
7.9,0.27,0.27,1.7,0.034,25,122,0.99088,2.97,0.51,11.9,6,White,2.947185164,-14.54249916,3.691226635,0.013205913,1.936448034,-0.267399332,-1.124038327,0.111001523,0.886545863,0.368678333,-0.84750892,0.113160282,-0.168339091,-0.320059376,0
8.6,0.23,0.25,11.3,0.031,13,96,0.99645,3.11,0.4,10.8,5,White,-19.25079455,-2.055683058,3.731897585,-0.580922177,-0.244093856,0.627732895,-1.25799106,-1.398135262,-0.62274506,0.265182107,-0.421158045,1.119785418,0.062567292,-0.297210369,0
8.5,0.3,0.28,3.1,0.054,54,174,0.99543,3.21,0.43,9.4,6,White,7.092345158,5.936936973,-4.646912749,-1.298822167,-0.186736333,0.69756848,0.322576141,0.829961256,0.364011717,-0.753739797,0.09192939,-0.834300418,0.127266925,-0.412814361,0
5.6,0.175,0.29,0.8,0.043,20,67,0.99112,3.28,0.48,9.9,6,White,-19.35087653,18.33270617,-7.454612277,0.672895135,1.22066048,0.128328955,-0.546251391,0.339174845,-0.869490124,-1.183511852,-0.544318097,-0.154083863,0.203700943,0.558161717,0
7.5,0.41,0.23,14.8,0.054,28,174,0.99898,3.18,0.49,9.7,5,White,28.88403327,5.567349952,9.244756967,-1.29705748,-2.02201333,1.007252105,-0.014383766,-1.000733179,0.075607,0.587789644,-0.08081233,0.669000518,-0.621649866,-0.150730908,0
6.4,0.16,0.37,1.5,0.037,27,109,0.99345,3.38,0.5,9.8,6,White,-10.45258063,-14.88739251,0.951726507,0.01844417,0.762571082,0.039930913,0.201644735,0.542202874,-1.432263556,-0.902292379,-0.15389213,-0.371326381,-0.002302592,0.109502709,0
6.5,0.23,0.25,17.3,0.046,15,110,0.99828,3.15,0.42,9.2,6,White,-9.325525184,-25.34387676,14.73254072,-1.364174923,-1.340428274,0.386746537,-0.261438713,-2.350710025,-0.48474215,-0.674446151,-0.334858386,0.811688967,-0.291523605,0.415030516,2
6.9,0.32,0.3,1.8,0.036,28,117,0.99269,3.24,0.48,11,6,White,-1.829749885,-14.20234885,-0.572422145,0.283841891,1.161190427,0.316639169,-0.197424103,0.23701741,-0.154209569,-0.021330656,-0.050713581,-0.303602525,-0.096882814,-0.145880065,0
6.6,0.36,0.52,11.3,0.046,8,110,0.9966,3.07,0.46,9.4,5,White,-7.974541121,-16.53160628,19.61904494,-0.789004067,-1.295425061,-0.669037055,-1.65751973,-1.044661641,-0.952178172,0.524124811,0.198977174,-0.020893391,-0.492922958,0.551201466,0
6.9,0.32,0.26,2.3,0.03,11,103,0.99106,3.06,0.42,11.1,6,White,-19.98136016,-4.884354285,15.15634234,0.445190954,1.616485293,0.258111866,-1.436649421,-0.42383775,0.256392551,-0.097872694,-0.51989227,-0.16831417,-0.482266664,0.060543557,0
6.8,0.28,0.36,7,0.043,60,207,0.99556,3.16,0.49,9.6,6,White,-9.155295131,0.282812481,13.78695607,-2.25377661,-0.266404397,0.262223267,0.616378664,0.694098533,0.401309449,-0.045074248,0.01065348,-0.659075512,-0.044814386,-0.190000377,0
6.5,0.27,0.4,10,0.039,74,227,0.99582,3.18,0.5,9.4,5,White,-15.02774504,2.5672602,20.21658258,-3.096727859,-0.923079892,0.621012847,0.584197131,1.304373604,0.13255116,0.64191181,0.111750266,-0.221536599,0.332581349,0.078581225,1
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,White,30.45016867,2.499317803,7.900542664,-1.830292606,-0.966064437,-0.815847959,0.078735673,-1.717289896,0.425190712,-1.165958067,-0.831953517,-0.001095695,-1.057485894,-0.142245319,0
7.3,0.32,0.29,1.5,0.038,32,144,0.99296,3.2,0.55,10.8,5,White,15.9233348,-6.261829266,-9.872091586,0.035856122,0.511226533,0.493210964,-0.500147802,1.055356722,-0.181485326,0.551313255,-0.52104666,-0.023115647,-0.162962731,-0.256916288,0
6.8,0.11,0.42,1.1,0.042,51,132,0.99059,3.18,0.74,11.3,7,White,1.47715028,-7.017974519,-19.37599419,-0.546605529,2.078563042,-1.576677047,1.200723135,1.153926283,0.241447787,-0.116138528,-0.908729872,-0.265920795,0.358906853,0.234015821,0
7.5,0.25,0.32,8.2,0.024,53,209,0.99563,3.12,0.46,10.8,6,White,-1.659599464,-5.658831197,22.99181509,-2.267136843,0.438627029,0.43429024,0.422149145,0.079161939,0.408248609,0.487027815,-0.120587685,-0.146970577,-0.158213579,-0.659676662,0
6.5,0.18,0.41,14.2,0.039,47,129,0.99678,3.28,0.72,10.3,7,White,2.609510906,-8.947960407,-28.77904824,-1.536161122,-0.244108253,-1.123482372,2.102423524,-1.016464142,-0.36795749,0.152441166,-0.425739562,0.309140552,0.350016765,0.526961949,0
6.15,0.21,0.37,3.2,0.021,20,80,0.99076,3.39,0.47,12,5,White,-25.07326112,6.0091128,-11.20244006,0.693999098,1.813126603,0.460706201,-0.537395119,0.49313969,-1.543847232,0.630426198,0.21670946,0.868931967,0.252276556,0.259185518,0
6.8,0.44,0.2,16,0.065,61,186,0.99884,3.13,0.45,8.6,5,White,-5.487162753,7.662045616,1.411718738,-2.442040529,-2.623604424,1.462273266,0.358292264,-0.315064627,0.976857335,0.191499265,0.067994996,0.192685381,0.304076661,0.293393887,0
7.4,0.2,0.37,1.2,0.028,28,89,0.99132,3.14,0.61,11.8,6,White,-18.56449297,-1.563441171,-15.59683915,0.355756391,1.899889522,-0.785275632,-0.342259039,0.384994788,-0.230059868,0.417572926,-0.758083618,0.114861418,0.346309187,-0.06121533,0
6.6,0.23,0.29,14.45,0.057,29,144,0.99756,3.33,0.54,10.2,6,White,25.28694408,-12.96699072,-10.87074575,-1.069859184,-0.906990741,0.195040145,1.044425357,-1.091535941,-0.571539994,-0.162331146,0.083325932,1.01807253,-0.354262346,0.11821485,0
7.1,0.23,0.24,5.4,0.039,60,196,0.9948,3.19,0.78,10,4,White,-4.435345393,0.463096603,8.488618879,-1.323439108,-0.955359417,0.597582043,0.574919776,2.185170587,-0.066188991,1.24669052,-1.711244393,0.578305052,0.318269404,-0.172509357,0
6.2,0.21,0.34,6.6,0.03,36,91,0.9914,3.32,0.45,12.5,7,White,-14.17207012,-2.911165073,-23.32860886,-0.10315994,2.482596676,-0.123527502,0.785629564,-0.647775765,-0.139471334,-0.001043614,0.605677068,0.543961246,0.42201408,0.158024464,0
7,0.15,0.3,13.3,0.049,46,120,0.99704,3.2,0.36,9.5,7,White,-0.603740813,-13.32591368,-27.6663713,-2.06375455,-0.172840709,0.151655859,0.699489558,-1.487399071,-0.005972396,-1.372446302,0.311980459,0.135320087,0.556874547,0.157094908,0
8,0.17,0.29,2.4,0.029,52,119,0.98944,3.03,0.33,12.9,6,White,-1.953088724,-10.16306562,-17.38331526,-0.974434966,3.045762558,0.300392382,-0.918348606,0.550979202,1.004450156,0.252520355,0.181480145,0.591625121,0.920904229,-0.44977421,0
7.2,0.19,0.27,11.2,0.061,46,149,0.99772,2.99,0.59,9.3,6,White,18.50842074,7.342008772,-23.01470452,-1.928268134,-1.187817516,-0.45586439,0.178607161,-0.508857005,0.726672167,-0.469119623,-1.096506523,0.237372539,0.312514356,-0.173879603,0
6.5,0.22,0.5,16.4,0.048,36,182,0.99904,3.02,0.49,8.8,6,White,22.42905845,5.478862896,14.96949283,-2.998747982,-1.701315409,-0.921108649,-0.152896608,-1.266898768,-0.253197669,-0.021157481,-0.038388569,-0.062643622,-0.415317379,0.243182992,0
6.6,0.26,0.38,6.5,0.17,68,201,0.9956,3.19,0.38,9.4,6,White,-8.894035993,0.483801086,6.518828671,-1.765729905,-1.474760154,-0.531928398,0.48425859,1.846477534,1.755883989,-1.925334912,1.840957981,0.611839924,-0.052755377,-0.194398839,1
6.4,0.21,0.44,7.4,0.045,47,182,0.9957,3.24,0.46,9.1,5,White,7.95627369,5.158516525,5.888885924,-1.991111561,-0.798397817,0.258985178,-0.152122007,0.929484491,-0.888711924,-0.083481055,0.159274618,-0.17649725,-0.034937508,0.101542679,0
7.5,0.26,0.3,4.6,0.027,29,92,0.99085,3.15,0.38,12,7,White,-21.51253445,-6.133677713,-15.20244008,-0.093479097,2.516122972,0.016569281,-0.276311923,-0.818407771,0.427920638,-0.260430551,0.246616382,-0.006974948,0.193815678,0.087260214,0
6.5,0.35,0.28,12.4,0.051,86,213,0.9962,3.16,0.51,9.9,6,White,-16.41100961,4.109670004,19.42100065,-3.000389882,-0.763556313,0.789506766,1.531019249,0.57405869,1.401950605,0.418197544,0.256615758,-0.182466225,0.725502472,0.088432917,0
6.5,0.17,0.31,1.5,0.041,34,121,0.99092,3.06,0.46,10.5,6,White,4.09452675,-15.5353688,-4.378995197,-0.564176246,1.515128331,-0.153427653,-0.920788826,0.598647034,0.257687093,-0.620574202,-0.681176644,-0.169866971,0.128212107,0.098544211,0
6.7,0.27,0.33,3.6,0.034,9,45,0.99144,3.08,0.4,10.5,6,White,-15.01914378,19.46876036,15.67790921,0.597154543,1.307309193,-0.162353062,-1.693009673,-0.806297141,-0.324907289,-0.549962565,-0.359023974,-0.144072915,0.196842854,0.553380791,0
7.1,0.43,0.3,6.6,0.025,15,138,0.99126,3.18,0.46,12.6,6,White,15.77894607,-18.8843245,12.23911071,0.332445983,1.799179228,0.411765815,-0.473162367,-0.670714294,0.359558058,1.227203389,0.312467544,0.418293813,-0.864933641,0.047530747,0
7.7,0.16,0.36,5.9,0.054,25,148,0.99578,3.25,0.54,10.2,6,White,26.4411493,-10.13573801,-2.888872346,-0.664613889,0.01913146,-0.407472815,0.241833457,-0.008426508,-0.732018005,-0.524825693,-0.260053265,0.259785632,-0.484037151,-0.367690715,1
7.7,0.3,0.34,1.2,0.048,4,119,0.99084,3.18,0.34,12.1,6,White,2.838903553,-16.12823215,21.14142298,0.751598303,2.080916627,0.077791537,-1.391795082,-0.177856332,-0.143510241,-0.117500335,0.592771706,0.318201647,-0.957838323,-0.338821513,0
7,0.36,0.32,10.5,0.045,35,135,0.9935,3.09,0.33,11.6,8,White,18.01681613,-16.26263128,-11.6505822,-1.130127062,1.66270895,-0.226407859,0.417626206,-1.905706761,1.384810153,-0.463804685,0.965742989,-0.303370605,-0.307614564,0.066762789,0
7.1,0.2,0.31,7.4,0.053,32,211,0.99587,3.31,0.59,10.4,6,White,10.2371166,-2.595528707,28.23813752,-1.13542961,-0.124878429,0.048323455,1.06227067,0.338935289,-0.415465128,-0.091494242,-0.271997087,0.391713543,-1.111386793,-0.484589189,0
6.8,0.26,0.44,8.2,0.046,52,183,0.99584,3.2,0.51,9.4,5,White,4.020016008,4.010828664,2.363292354,-2.01304555,-0.897039273,0.111350764,0.013834752,0.917758181,-0.479061181,0.351712867,0.097822258,-0.15730451,0.106316613,0.116844141,0
6.6,0.25,0.51,8,0.047,61,189,0.99604,3.22,0.49,9.2,5,White,-2.035528844,1.058928259,2.35791584,-2.424469081,-0.971434576,-0.047804387,0.141209476,1.225883754,-0.612045009,0.334971742,0.451525875,-0.393280252,0.352668625,0.162061291,0
7,0.27,0.48,6.1,0.042,60,184,0.99566,3.2,0.5,9.4,6,White,-1.427379199,1.214730716,0.739570551,-2.136557325,-0.297155621,-0.283910434,0.560005748,0.822873629,-0.168692404,-0.028259952,0.343340471,-0.958064245,0.244096873,0.014879889,2
7.2,0.17,0.41,1.6,0.052,24,126,0.99228,3.19,0.49,10.8,5,White,7.045952284,-19.03476498,5.179821738,-0.145966239,0.81430431,-0.31151289,-1.082108934,1.071714752,-0.801581483,-0.035774288,-0.15578665,0.427857187,-0.161375314,-0.125963601,0
7.2,0.26,0.4,6.3,0.047,52,172,0.99573,3.18,0.53,9.5,6,White,7.674428353,7.192965976,-4.233783276,-1.692624072,-0.357186891,-0.194476176,0.483163309,0.548020661,-0.011334622,-0.181903681,-0.069921421,-0.628094312,0.110409124,-0.05422034,0
6.6,0.17,0.3,1.1,0.031,13,73,0.99095,3.17,0.58,11,6,White,-25.52887694,11.43629011,0.338728328,0.814721928,1.69401807,-0.44795853,-0.685403277,0.061243723,-0.592878265,-0.319345969,-1.100125726,0.166315401,-0.025892702,0.231489513,0
6.5,0.37,0.33,3.5,0.036,23,92,0.99136,3.18,0.38,11.2,6,White,-27.253201,-6.738803851,-3.484270447,0.338111094,1.458746826,0.360951292,-0.9287726,-0.259390094,0.0513351,0.041825653,0.410776642,-0.217691407,0.005240405,0.302946794,0
6.6,0.31,0.07,1.5,0.033,55,144,0.99208,3.16,0.42,10,5,White,1.562391806,1.433573446,-18.9701298,-0.636122967,0.577357689,2.055844497,-0.46410786,1.285323382,0.744096091,-0.292858491,-0.881990725,-0.189299677,0.652239137,-0.1448105,0
5.6,0.18,0.58,1.25,0.034,29,129,0.98984,3.51,0.6,12,7,White,13.03245729,-25.70939555,-3.386468425,0.32055442,2.662568168,-1.266938552,1.366501881,0.836545777,-1.480703406,0.14015028,0.9142737,-0.202245667,-0.499901488,0.510074297,0
5.3,0.16,0.39,1,0.028,40,101,0.99156,3.57,0.59,10.6,6,White,-12.31420559,-12.77661798,-17.56007971,0.368572381,1.465545267,0.180898039,1.325296467,1.22603957,-1.794234481,-0.351836178,0.102799484,-0.129050003,0.426722834,0.499686232,0
4.2,0.17,0.36,1.8,0.029,93,161,0.98999,3.65,0.89,12,7,White,-6.513517822,-0.1973996,-8.564990393,-0.564212534,2.304160888,-0.306120664,4.393412688,2.607509643,-0.241628137,0.706723195,-0.20294888,-0.104941234,1.219858772,0.584635701,0
7.9,0.25,0.35,6.7,0.039,22,64,0.99362,2.93,0.49,10.7,5,White,-16.77456919,19.42428706,-9.127282436,-0.295547755,0.265423122,-0.46292257,-1.962023564,-0.471773734,0.066047456,0.408897117,-0.834527385,0.485648452,0.687049668,0.179398258,0
8.5,0.22,0.34,0.7,0.04,5,25,0.9918,3.04,0.37,10.5,4,White,9.66932557,24.61401743,14.48600729,0.935493258,0.624060156,0.229252451,-3.223217472,0.310250939,-1.041176808,-0.075028574,-0.600069339,0.571495368,0.688295203,0.149641716,0
7,0.31,0.39,7.5,0.055,42,218,0.99652,3.37,0.54,10.3,5,White,3.63391478,-2.773506839,29.28794741,-1.305323056,-0.83580808,0.496658876,0.756202453,1.030214557,-0.706807681,0.651587801,0.517900985,0.287115092,-0.76428529,-0.419731328,0
6.4,0.25,0.32,0.9,0.034,40,114,0.99114,3.31,0.58,10.8,7,White,-3.001131504,-22.32346122,-20.23863565,0.16891395,1.841042018,-0.219713243,0.98435502,0.498847179,-0.065127744,-0.510026524,-0.290492492,-0.690105178,0.131458037,0.315027135,0
6.5,0.22,0.32,2.2,0.028,36,92,0.99076,3.27,0.59,11.9,7,White,-14.37055945,-3.249962771,-21.92480527,0.369395889,2.404334147,-0.473039444,0.831558917,0.054259334,0.007735727,-0.059657506,-0.329845334,-0.096093124,0.351111211,0.17695259,0
7.4,0.28,0.4,11.9,0.032,13,92,0.99629,3.01,0.46,10.8,4,White,-19.33442562,-1.523472288,3.506732119,-0.753397569,-0.823387798,-0.027785932,-2.126411042,-0.881002184,-0.824880934,1.2953727,-0.381225626,1.183871647,0.234818782,0.000919392,0
7,0.31,0.31,9.1,0.036,45,140,0.99216,2.98,0.31,12,7,White,8.620327763,-3.604929324,-27.07090521,-1.563938636,1.941055676,0.057250393,-0.433873872,-1.062838522,1.553339332,0.089619113,0.590734261,0.068626388,0.209053929,-0.082082338,0
5.2,0.17,0.27,0.7,0.03,11,68,0.99218,3.3,0.41,9.8,5,White,-23.86218638,17.64027512,2.456625087,0.721438036,0.802022565,0.822738774,-1.334666595,0.371174337,-1.593854004,-0.865629827,-0.591514887,0.117543783,0.127904629,0.233252839,0
7.1,0.29,0.34,7.8,0.036,49,128,0.99397,3.21,0.4,10.7,6,White,2.778621089,-10.32420024,-24.14250294,-1.217464043,0.637968878,0.476829318,0.10742451,-0.114709006,0.099942885,0.035258088,0.477517933,-0.047347958,0.575446839,0.122095121,0
6.1,0.27,0.25,1.8,0.041,9,109,0.9929,3.08,0.54,9,5,White,-9.279225956,-12.79428982,20.15725927,0.347158204,-0.184679524,0.299046757,-1.618731588,0.370021914,-0.499552726,-0.515372033,-1.474337492,-0.328137905,-0.537488341,0.343534159,0
7.7,0.11,0.34,14.05,0.04,41,114,0.99634,3.07,0.59,11,7,White,2.376260446,-34.01410638,5.239003112,-1.74951907,0.404358226,-1.084537102,0.878855646,-1.58869566,0.33400929,-0.138077811,-0.647059169,0.775843601,0.521648903,0.008481974,0
8.4,0.31,0.31,0.95,0.021,52,148,0.99038,2.93,0.32,11.5,5,White,6.996450479,2.657569146,-21.00596835,-1.282992902,1.809432131,0.798891535,-1.889873736,1.128661978,1.019903625,0.715474644,-0.126093277,-0.297997059,0.65796647,-0.352179098,0
6.8,0.32,0.39,9.6,0.026,34,124,0.99286,3.18,0.35,12.1,6,White,3.170622524,-24.34383738,-8.178185432,-0.935342339,1.454837511,0.277543125,-0.412414588,-0.795321432,0.0338182,0.782543391,0.918661171,0.48726827,0.136181539,0.080887883,0
6.9,0.3,0.3,10.55,0.037,4,28,0.99184,3.07,0.32,12.7,6,White,4.976908821,25.42713,17.23248194,0.592572876,1.810721344,-0.011775198,-1.678203646,-2.118485887,0.127805125,0.370925348,0.475100811,1.370920224,0.316010299,0.344909046,0
6.6,0.2,0.27,10.9,0.038,29,130,0.99496,3.11,0.44,10.5,7,White,18.83506165,-20.3271639,-0.582044621,-1.265736978,0.681075964,-0.100809442,0.223399357,-1.510398859,0.338686605,-0.676948065,-0.293486957,0.2102866,-0.202888721,0.038442656,0
6.7,0.18,0.28,10.2,0.039,29,115,0.99469,3.11,0.45,10.9,7,White,-7.808079599,-27.29668363,4.090835027,-1.044872574,0.948128125,-0.283117602,0.192403426,-1.471364427,0.312338697,-0.613079687,-0.270216746,0.367462192,0.008060606,-0.046065513,0
5,0.3,0.33,3.7,0.03,54,173,0.9887,3.36,0.3,13,7,White,7.150280311,6.182983179,-4.669529139,-0.837967023,3.387362991,0.868169547,0.885475834,0.544097819,0.627224605,0.200175401,1.581897434,0.093651611,-0.114764059,-0.009144827,0
7,0.13,0.37,12.85,0.042,36,105,0.99581,3.05,0.55,10.7,6,White,-16.7111211,-25.98135935,-4.436353997,-1.552295758,0.028019567,-0.827372939,-0.09982497,-1.066864415,-0.050367254,0.10234606,-0.600000667,0.903762586,0.577870427,0.144374321,0
7,0.13,0.37,12.85,0.042,36,105,0.99581,3.05,0.55,10.7,6,White,-16.71110546,-25.98130728,-4.436353893,-1.552295758,0.028019567,-0.827372939,-0.09982497,-1.066864415,-0.050367254,0.10234606,-0.600000667,0.903762586,0.577870427,0.144374321,0
6.7,0.14,0.46,1.6,0.036,15,92,0.99264,3.37,0.49,10.9,5,White,-26.64630574,-2.920931485,4.819877412,0.437247877,1.014111664,-0.24245035,-0.737969827,0.751832436,-2.034919774,-0.016177454,0.132391369,0.469696051,-0.023568702,0.025521209,0
6.3,0.2,0.37,11.8,0.045,58,130,0.99519,3.2,0.35,10.8,5,White,-1.890419857,-0.969642435,-28.82798965,-2.072713232,-0.053413091,0.650576414,-0.250772171,0.094746983,-0.21477779,0.312695731,0.744024171,0.964567114,1.110281317,0.055702903,0
7.1,0.17,0.43,1.3,0.023,33,132,0.99067,3.11,0.56,11.7,6,White,11.63922522,-17.3404041,-9.702295593,-0.473422635,2.134142047,-0.812478431,-0.471728421,0.728116764,-0.216576032,0.478398526,-0.535144313,-0.066751573,9.66E-05,-0.077536593,0
6.9,0.28,0.41,1.4,0.016,6,55,0.98876,3.16,0.4,13.4,5,White,-19.12543165,22.53697736,8.414620881,1.21836415,2.895821914,-0.072247886,-2.043632396,0.005618348,-0.771663231,1.282175425,0.309047163,0.928564427,0.146406763,0.044774826,0
7.4,0.21,0.8,12.3,0.038,77,183,0.99778,2.95,0.48,9,5,White,-11.23141786,1.989652227,-2.087873733,-4.261519855,-1.423893546,-1.741706243,-0.639169584,0.804356092,-0.45070404,1.094830863,0.796777293,-0.833183525,1.221736572,0.336788182,0
7.5,0.25,0.47,4.1,0.041,95,163,0.99184,2.92,0.59,11.3,6,White,-6.563291788,-0.433516624,-8.492754815,-2.620317509,1.254239748,-0.987795646,0.349389693,1.80719019,1.793466009,0.992076614,-0.184559129,-0.606596585,1.773593877,0.021480541,0
8.5,0.19,0.48,1.1,0.026,23,58,0.99184,2.9,0.5,10.5,6,White,-10.78841889,22.19554984,-5.1714331,-0.254271674,1.449574993,-1.443163779,-1.928683002,-0.132812717,-0.137991148,-0.121441138,-0.864434633,-0.69581014,0.687185149,0.215860227,0
6.3,0.37,0.37,1.5,0.024,12,76,0.98876,2.94,0.39,12.3,6,White,-25.91446818,9.563471787,0.281043402,0.612063207,2.620644577,-0.382078897,-2.196068829,-0.441259296,0.678380897,0.666133551,-0.092999667,-0.166895713,-0.104269698,0.266576108,0
6.8,0.13,0.39,1.4,0.034,19,102,0.99121,3.23,0.6,11.3,7,White,-20.39193532,-12.98148308,8.741623889,0.342916064,2.175718751,-1.131900884,0.291876523,-0.035455155,-0.575911719,-0.527966397,-0.601146954,-0.12954202,-0.321785368,0.104367752,0
